Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
45836551,"Deathless Divide (Dread Nation, #2)",Justina Ireland,"Ireland, Justina",,"=""""","=""""",5,4.17,Balzer + Bray,Kindle Edition,560,2020,2020,2020/03/01,2020/03/01,,,read,,,,1,,,0,,,,,
49543675,You Do You: Proud to Be Fabulous,Tan France,"France, Tan","Nikki Levy, Janine Brito, D.J. ""Shangela"" Pierce, Emma Willmann, Gigi Gorgeous, Percy Rustomji, Alexandra Billings","=""""","=""""",0,3.76,Audible Studios,Audible Audio,2,2019,2019,,2019/07/29,,,read,,,,1,,,0,,,,,
39149,"What Angels Fear (Sebastian St. Cyr, #1)",C.S. Harris,"Harris, C.S.",,"=""""","=""""",4,3.90,Signet,Mass Market Paperback,410,2006,2005,2020/05/20,2020/05/22,,,read,,,,1,,,0,,,,,
35632710,"Blood of a Phoenix (Nix, #2)",Shannon Mayer,"Mayer, Shannon",,"=""""","=""""",4,4.58,Hijinks Ink Publishing,Kindle Edition,341,2017,2017,2020/05/21,2020/05/22,,,read,,,,1,,,0,,,,,
6919721,The History of White People,Nell Irvin Painter,"Painter, Nell Irvin",,"=""0393049345""","=""9780393049343""",5,4.06,W. W. Norton & Company,Hardcover,512,2010,2010,2020/05/15,2020/05/14,,,read,,,,1,,,0,,,,,
51951312,"Mitch, Please!: How Mitch McConnell Sold Out Kentucky (and America, Too)",Matt              Jones,"Jones, Matt",Chris Tomlin,"=""1982142057""","=""9781982142056""",0,4.23,Simon  Schuster,ebook,512,2020,2020,2020/04/30,2020/05/14,,,read,,,,1,,,0,,,,,
34886295,"Fury of a Phoenix (Nix, #1)",Shannon Mayer,"Mayer, Shannon",,"=""""","=""""",0,4.26,Hijinks Ink Publishing,Kindle Edition,328,2017,2017,2020/04/21,2020/04/20,,,read,,,,1,,,0,,,,,
36315727,Second Hand Curses,Drew  Hayes,"Hayes, Drew","Scott Aiello, Marc Vietor, Tavia Gilbert","=""""","=""""",0,4.18,Audible Studios,Audible Audio,9,2017,2017,2020/04/18,2020/04/20,,,read,,,,1,,,0,,,,,
52969741,"The Gang of St Bride's (Penny Green, #9)",Emily Organ,"Organ, Emily",,"=""""","=""""",0,4.32,,Kindle Edition,319,2020,2020,2020/04/11,2020/04/13,,,read,,,,1,,,0,,,,,
52899703,"Always Be My Banshee (Mystic Bayou, #4)",Molly Harper,"Harper, Molly","Amanda Ronconi, Jonathan Davis","=""""","=""""",0,4.19,Audible Originals,Audible Audio,8,2020,2020,2020/04/13,2020/04/13,,,read,,,,1,,,0,,,,,
12766833,"Even White Trash Zombies Get the Blues (White Trash Zombie, #2)",Diana Rowland,"Rowland, Diana",,"=""0756407508""","=""9780756407506""",4,4.08,DAW,Mass Market Paperback,312,2012,2012,2020/04/04,2020/04/04,,,read,,,,1,,,0,,,,,
19394111,Lost Civilizations: 10 Societies that Vanished Without a Trace,Michael Rank,"Rank, Michael",,"=""""","=""""",3,3.62,Five Minute Books,Kindle Edition,,2013,2013,2020/04/02,2020/04/04,,,read,,,,1,,,0,,,,,
9640626,"My Life as a White Trash Zombie (White Trash Zombie, #1)",Diana Rowland,"Rowland, Diana",Daniel Dos Santos,"=""0756406757""","=""9780756406752""",4,3.94,DAW,Mass Market Paperback,320,2011,2011,2020/03/28,2020/04/02,,,read,,,,1,,,0,,,,,
36986151,Erotic Folktales from Norway,Simon Roy Hughes,"Hughes, Simon Roy",,"=""1974363430""","=""9781974363438""",4,3.83,CreateSpace Independent Publishing Platform,Paperback,166,2017,,2020/03/29,2020/04/02,,,read,,,,1,,,0,,,,,
51218844,Long in the Tooth: A May-December (1869) Romance,Killian McRae,"McRae, Killian",Sarah Chasm,"=""""","=""""",2,3.66,Tulipe Noire Press,Kindle Edition,92,2020,,2020/03/24,2020/03/24,,,read,,,,1,,,0,,,,,
44778276,The Future of Feeling: Building Empathy in a Tech-Obsessed World,Kaitlin Ugolik Phillips,"Phillips, Kaitlin Ugolik",,"=""1978691203""","=""9781978691209""",0,3.20,Brilliance Audio,Audio CD,,2020,2020,2020/03/22,2020/03/24,,,read,,,,1,,,0,,,,,
52292662,"Druid Vices and a Vodka (The Guild Codex: Spellbound, #6)",Annette Marie,"Marie, Annette",,"=""""","=""9781988153391""",0,4.43,Dark Owl Fantasy Inc.,ebook,338,2020,2020,2020/03/23,2020/03/24,,,read,,,,1,,,0,,,,,
39731563,"The Darkest King (Lords of the Underworld, #15)",Gena Showalter,"Showalter, Gena",,"=""""","=""""",0,4.21,,,374,2020,2020,2020/03/17,2020/03/20,,,read,,,,1,,,0,,,,,
37534683,"The Darkest Captive (Lords of the Underworld, #14.5)",Gena Showalter,"Showalter, Gena",,"=""""","=""""",0,4.07,"Evil Eye Concepts, Incorporated",Kindle Edition,125,2018,2018,2020/03/16,2020/03/20,,,read,,,,1,,,0,,,,,
35575251,"The Darkest Warrior (Lords of the Underworld, #14)",Gena Showalter,"Showalter, Gena",,"=""""","=""""",0,4.07,Harlequin HQN,ebook,480,2018,2018,2018/11/10,2018/11/17,,,read,,,,2,,,0,,,,,
52375180,"Crown Of The Mad King (The Farshore Chronicles, #3)",Justin Fike,"Fike, Justin",,"=""""","=""""",4,4.25,,Kindle Edition,141,2019,,,2019/12/27,,,read,,,,1,,,0,,,,,
30518319,"A Dangerous Collaboration (Veronica Speedwell, #4)",Deanna Raybourn,"Raybourn, Deanna",,"=""""","=""9780451490735""",0,4.30,Berkley,ebook,336,2019,2019,2020/03/11,2020/03/13,,,read,,,,1,,,0,,,,,
39077187,"That Ain’t Witchcraft (InCryptid, #8)",Seanan McGuire,"McGuire, Seanan",,"=""""","=""9780756411800""",4,4.33,DAW Books,ebook,368,2019,2019,2019/03/22,2019/03/22,,,read,,,,2,,,0,,,,,
46037670,"How to Love Your Elf (Embraced by Magic, #1; The Embraced, #4)",Kerrelyn Sparks,"Sparks, Kerrelyn",,"=""""","=""9781496730053""",0,3.85,Kensington Books,Kindle Edition,416,2020,2020,2020/03/05,2020/03/13,,,read,,,,1,,,0,,,,,
34962717,"Eight Simple Rules for Dating a Dragon (The Embraced, #3)",Kerrelyn Sparks,"Sparks, Kerrelyn",,"=""125010825X""","=""9781250108258""",4,4.21,St Martins Press,Mass Market Paperback,430,2018,2018,2018/04/11,2018/04/11,,,read,,,,2,,,0,,,,,
44932446,Taming Demons for Beginners (The Guild Codex: Demonized #1),Annette Marie,"Marie, Annette",,"=""1988153360""","=""9781988153360""",4,4.32,Dark Owl Fantasy Inc.,Paperback,315,2019,2019,2020/01/03,2020/01/03,,,read,,,,1,,,0,,,,,
35500189,This World is Full of Monsters,Jeff VanderMeer,"VanderMeer, Jeff",,"=""1250165717""","=""9781250165718""",3,3.43,Tor Books,ebook,38,2017,2017,2020/03/02,2020/03/03,,,read,,,,1,,,0,,,,,
49353950,"Sweep with Me (Innkeeper Chronicles, #4.5)",Ilona Andrews,"Andrews, Ilona",,"=""""","=""""",4,4.40,NYLA,Kindle Edition,146,2020,2020,2020/03/03,2020/03/03,,,read,,,,1,,,0,,,,,
37712577,"Sweep of the Blade (Innkeeper Chronicles, #4)",Ilona Andrews,"Andrews, Ilona",,"=""""","=""""",5,4.53,,ebook,256,2018,2019,2019/10/05,2019/10/12,,,read,,,,2,,,0,,,,,
28756485,"One Fell Sweep (Innkeeper Chronicles, #3)",Ilona Andrews,"Andrews, Ilona",,"=""""","=""""",5,4.47,Ilona Andrews,ebook,257,2016,2016,2019/10/03,2017/02/20,,,read,,,,3,,,0,,,,,
52006042,"Selkies are a Girl's Best Friend (Mystic Bayou, #3)",Molly Harper,"Harper, Molly","Amanda Ronconi, Jonathan Davis","=""""","=""""",4,4.07,Audible Original,Audible Audio,,2019,2019,,2019/09/27,,,read,,,,1,,,0,,,,,
30223025,"Dread Nation (Dread Nation, #1)",Justina Ireland,"Ireland, Justina",,"=""0062570609""","=""9780062570604""",5,4.14,Balzer + Bray,Hardcover,455,2018,2018,2019/07/15,2019/07/15,,,read,,,,2,,,0,,,,,
51261294,Betwixt (Betwixt & Between #1),Darynda Jones,"Jones, Darynda",,"=""1734385219""","=""9781734385212""",4,4.18,Darynda Jones,Paperback,254,2020,2020,2020/02/28,2020/02/29,,,read,,,,1,,,0,,,,,
38118138,The Black God's Drums,P. Djèlí Clark,"Clark, P. Djèlí",,"=""""","=""""",4,4.06,Tor.com,Kindle Edition,112,2018,2018,2020/02/28,2020/02/29,,,read,,,,1,,,0,,,,,
37920490,"Storm of Locusts (The Sixth World, #2)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1534413529""","=""9781534413528""",4,4.20,Saga Press,Hardcover,313,2019,2019,2020/02/27,2020/02/29,,,read,,,,1,,,0,,,,,
36373298,"Trail of Lightning (The Sixth World, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1534413499""","=""9781534413498""",4,3.96,Saga Press,Hardcover,287,2018,2018,2020/02/26,2020/02/26,,,read,,,,1,,,0,,,,,
49706065,"Death at the Workhouse (Penny Green, #8)",Emily Organ,"Organ, Emily",,"=""""","=""""",4,4.13,,Kindle Edition,325,2019,2019,2020/02/24,2020/02/25,,,read,,,,1,,,0,,,,,
1588709,"Here Kitty, Kitty! (Magnus Pack, #3)",Shelly Laurenston,"Laurenston, Shelly",,"=""1933874538""","=""9781933874531""",4,4.26,"Samhain Publishing, Ltd.",ebook,308,2007,2007,2016/08/10,2011/01/13,,,read,,,,2,,,0,,,,,
3645169,"Go Fetch! (Magnus Pack, #2)",Shelly Laurenston,"Laurenston, Shelly",,"=""1599981416""","=""9781599981413""",4,4.21,Samhain Publishing,ebook,255,2007,2007,2016/05/09,2016/05/11,,,read,,,,2,,,0,,,,,
50651327,The Lady of the Lake (The Witcher #5),Andrzej Sapkowski,"Sapkowski, Andrzej",David French,"=""1473231124""","=""9781473231122""",4,4.14,Gollancz,Paperback,531,2020,1996,,2020/02/16,,,read,,,,1,,,0,,,,,
112539,"Pack Challenge (Magnus Pack, #1)",Shelly Laurenston,"Laurenston, Shelly",,"=""1599982714""","=""9781599982717""",0,3.93,Samhain Publishing,Paperback,342,2006,2006,2016/05/07,2016/05/11,,,read,,,,2,,,0,,,,,
25189315,Smoke Gets in Your Eyes & Other Lessons from the Crematory,Caitlin Doughty,"Doughty, Caitlin",,"=""0393351904""","=""9780393351903""",4,4.19,W. W. Norton  Company,Paperback,254,2015,2014,,2020/02/20,,,read,,,,1,,,0,,,,,
30835829,Kiss of a Dragon (Fallen Immortals #1),Alisa Woods,"Woods, Alisa",,"=""""","=""""",0,3.89,Sworn Secrets Publishing,Kindle Edition,280,2016,2016,2016/10/28,2016/10/29,,,read,,,,1,,,0,,,,,
18247597,"The Tower of the Swallow (The Witcher, #4)",Andrzej Sapkowski,"Sapkowski, Andrzej",David French,"=""1473211565""","=""9781473211568""",4,4.25,Gollancz,Paperback,448,2016,1997,,2020/02/16,,,read,,,,1,,,0,,,,,
18656031,"Baptism of Fire (The Witcher, #3)",Andrzej Sapkowski,"Sapkowski, Andrzej",David French,"=""0316219185""","=""9780316219181""",4,4.28,Orbit,Paperback,343,2014,1996,,2020/02/16,,,read,,,,1,,,0,,,,,
14781491,"The Time of Contempt (The Witcher, #2)",Andrzej Sapkowski,"Sapkowski, Andrzej",David French,"=""0316219134""","=""9780316219136""",4,4.18,Orbit,Paperback,331,2013,1995,,2020/02/16,,,read,,,,1,,,0,,,,,
6043781,"Blood of Elves (The Witcher, #1)",Andrzej Sapkowski,"Sapkowski, Andrzej",Danusia Stok,"=""031602919X""","=""9780316029193""",4,4.10,Hachette Book Group,Mass Market Paperback,398,2009,1994,,2020/02/16,,,read,,,,1,,,0,,,,,
40603587,"The Last Wish (The Witcher, #0.5)",Andrzej Sapkowski,"Sapkowski, Andrzej",Danusia Stok,"=""""","=""""",4,4.14,Orbit,Kindle Edition,280,2008,1993,,2020/02/16,,,read,,,,1,,,0,,,,,
51210230,The Real History of Witches and Witch-Hunting,Thomas A. Fudge,"Fudge, Thomas A.",,"=""""","=""""",4,3.45,Learn25,Audiobook,,2019,,,2019/07/24,,,read,,,,1,,,0,,,,,
18373822,The Mortal Immortal,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",B.J. Harrison,"=""""","=""""",4,3.73,Audible,Audiobook,,2012,1831,2015/06/16,2014/01/05,,,read,,,,2,,,0,,,,,
4440561,Pantheism Its Story And Significance,James Allanson Picton,"Picton, James Allanson",,"=""1419140086""","=""9781419140082""",0,3.37,Kessinger Publishing,Paperback,48,2004,2004,,2010/07/07,mythology-and-folklore,mythology-and-folklore (#11),read,,,,1,,,0,,,,,
13592828,"Clockwork Angels (Clockwork Angels, #1)",Kevin J. Anderson,"Anderson, Kevin J.",Neil Peart,"=""1770411216""","=""9781770411210""",0,3.70,ECW Press,Hardcover,315,2012,2012,,2020/01/29,,,read,,,,1,,,0,,,,,
7100200,And One Last Thing ...,Molly Harper,"Harper, Molly",,"=""1439168776""","=""9781439168776""",5,4.03,Gallery Books,Paperback,310,2010,2010,2011/04/06,2011/04/06,,,read,,,,2,,,0,,,,,
45869194,"A Longer Fall (Gunnie Rose, #2)",Charlaine Harris,"Harris, Charlaine",,"=""""","=""""",4,4.03,,,291,2020,2020,,2020/01/27,,,read,,,,1,,,0,,,,,
36156024,"Charlotte Holmes and the Locked Box (Lady Sherlock, #1.5)",Sherry Thomas,"Thomas, Sherry",,"=""""","=""""",0,3.74,Berkley,ebook,6,2017,2017,,2020/01/22,,,read,,,,1,,,0,,,,,
24612470,"Clockwork Lives (Clockwork Angels, #2)",Kevin J. Anderson,"Anderson, Kevin J.",Neil Peart,"=""1770412948""","=""9781770412941""",4,4.13,ECW Press,Hardcover,400,2015,2015,,2020/01/22,,,read,,,,1,,,0,,,,,
46092939,"Her Cold-Blooded Mercenary (Levekk Invaders, #3)",Lea Linnett,"Linnett, Lea",,"=""""","=""""",0,4.06,,Kindle Edition,284,2019,,,2020/01/22,,,read,,,,1,,,0,,,,,
38771006,The Right to Arm Bears (Threadbare #3),Andrew Seiple,"Seiple, Andrew",,"=""""","=""""",5,4.34,,Kindle Edition,333,2018,2018,,2020/01/17,,,read,,,,1,,,0,,,,,
38212615,Sew You Want to be a Hero (Threadbare #2),Andrew Seiple,"Seiple, Andrew",,"=""""","=""""",5,4.35,,Kindle Edition,303,2018,2018,,2020/01/17,,,read,,,,1,,,0,,,,,
37654736,Stuff and Nonsense (Threadbare #1),Andrew Seiple,"Seiple, Andrew",,"=""""","=""""",4,4.37,,Kindle Edition,240,2017,2017,,2020/01/12,,,read,,,,1,,,0,,,,,
42791440,Her Cold-Blooded Master (Levekk Invaders #2),Lea Linnett,"Linnett, Lea",,"=""""","=""""",4,3.74,,Kindle Edition,349,2018,2018,,2020/01/09,,,read,,,,1,,,0,,,,,
40120144,"Her Cold-Blooded Protector (Levekk Invaders, #1)",Lea Linnett,"Linnett, Lea",,"=""""","=""""",4,3.88,,Kindle Edition,215,2018,2018,,2020/01/07,,,read,,,,1,,,0,,,,,
40591945,The Darwin Affair,Tim Mason,"Mason, Tim",,"=""1616206349""","=""9781616206345""",4,3.65,Algonquin Books,Hardcover,384,2019,2019,,2020/01/07,,,read,,,,1,,,0,,,,,
48648674,Beloved Titanian (Titanian Chronicles Novella),Victoria Saccenti,"Saccenti, Victoria",,"=""""","=""""",3,3.57,Essence Publishing,Kindle Edition,68,2019,,,2019/12/30,,,read,,,,1,,,0,,,,,
48649679,Midnight Son,James Dommek Jr.,"Jr., James Dommek","Josephine Holtzman, Isaac Kestenbaum","=""""","=""""",0,3.60,Audible Original,Audible Audio,,2019,2019,,2019/12/30,,,read,,,,1,,,0,,,,,
41836136,The All Father Paradox (Vikingverse #1),Ian Stuart Sharpe,"Sharpe, Ian Stuart",,"=""1947659529""","=""9781947659520""",0,4.02,Outland Entertainment,Paperback,414,2018,,,2019/12/30,,,read,,,,1,,,0,,,,,
49420956,Holiday Greetings from Sugar and Booze,Ana Gasteyer,"Gasteyer, Ana","Maya Rudolph, Mona Mansour, Mona Mansour","=""""","=""""",0,3.13,Audible,Audible Audio,3,,2019,,2019/12/27,,,read,,,,1,,,0,,,,,
49986073,"A Thief In Farshore (The Farshore Chronicles, #1)",Justin Fike,"Fike, Justin",,"=""""","=""""",0,4.19,,Kindle Edition,212,2019,2018,,2019/12/20,,,read,,,,1,,,0,,,,,
36062158,The Elixir: A Bud Hutchins Urban Fantasy,J.B.   Michaels,"Michaels, J.B.",,"=""""","=""""",2,4.14,Harrison and James Publishing,Kindle Edition,180,2017,,,2019/12/24,,,read,,,,1,,,0,,,,,
49753527,"Into The Shattered City (The Farshore Chronicles, #2)",Justin Fike,"Fike, Justin",,"=""""","=""""",4,4.24,,Kindle Edition,130,2019,,,2019/12/24,,,read,,,,1,,,0,,,,,
40745,Mindset: The New Psychology of Success,Carol S. Dweck,"Dweck, Carol S.",,"=""""","=""""",3,4.07,Random House,Hardcover,276,2006,2006,,2019/10/12,,,read,"While I think this book has some advice to offer, I have some issues with some of it. For example, even if someone with depression has a growth mindset it doesn't mean they'll be able to get up and get things done. Differences in other factors besides intelligence and hard work don't seem to be taken into consideration. Some are mentioned, but it seemed like they were glossed over. There are also several studies designed to replicate the results of Dweck's study, that haven't shown any significant differences in growth mindset vs. everything else. It's worth the read, but to me, it's just one part of a much more complex whole.",,,1,,,0,,,,,
36383830,"Lauren's Barbarian (Icehome, #1)",Ruby Dixon,"Dixon, Ruby",,"=""1973128098""","=""9781973128090""",0,4.06,Independently Published,Paperback,280,2017,2017,,2019/12/18,,,read,,,,1,,,0,,,,,
25367172,Alpha's Domain (Bear Shifter Billionaire #3),A.J. Tipton,"Tipton, A.J.",,"=""""","=""""",0,3.69,,Kindle Edition,58,2015,2015,,2019/12/18,,,read,,,,1,,,0,,,,,
39816061,"The Fowl Twins (The Fowl Twins, #1)",Eoin Colfer,"Colfer, Eoin",,"=""0008324816""","=""9780008324810""",0,4.08,HarperCollins Publishers,Hardcover,425,2019,2019,,2019/12/18,,,read,,,,1,,,0,,,,,
40878706,The Lady in the Coppergate Tower (Steampunk Proper Romance #3),Nancy Campbell Allen,"Allen, Nancy Campbell",,"=""1629725544""","=""9781629725543""",0,3.94,Shadow Mountain,Paperback,355,2019,2019,,2019/12/18,,,read,,,,1,,,0,,,,,
43834489,"Demon Magic and a Martini (The Guild Codex: Spellbound, #4)",Annette Marie,"Marie, Annette",,"=""""","=""""",0,4.33,Dark Owl Fantasy Inc.,Kindle Edition,314,2019,2019,,2019/05/22,,,read,,,,1,,,0,,,,,
35909698,Kiss of the Spindle (Steampunk Proper Romance #2),Nancy Campbell Allen,"Allen, Nancy Campbell",,"=""1629724149""","=""9781629724140""",4,4.04,Shadow Mountain,Paperback,361,2018,2018,,2019/12/14,,,read,,,,1,,,0,,,,,
27218553,"Beauty and the Clockwork Beast (Steampunk Proper Romance, #1)",Nancy Campbell Allen,"Allen, Nancy Campbell",,"=""1629721751""","=""9781629721750""",4,3.98,Shadow Mountain,Paperback,318,2016,2016,,2019/12/14,,,read,,,,1,,,0,,,,,
25175709,Alpha's Mates (Bear Shifter Billionaire #2),A.J. Tipton,"Tipton, A.J.",,"=""""","=""""",3,3.59,,Kindle Edition,49,2015,2015,,2019/12/14,,,read,,,,1,,,0,,,,,
24933082,Alpha's Heir (Bear Shifter Billionaire #1),A.J. Tipton,"Tipton, A.J.",,"=""""","=""""",0,3.69,,Kindle Edition,51,2015,2015,,2019/12/14,,,read,,,,1,,,0,,,,,
40019296,"Then There Were Nun (Nun of Your Business Mysteries, #1)",Dakota Cassidy,"Cassidy, Dakota",,"=""""","=""""",4,3.94,,Kindle Edition,252,2018,2018,,2019/12/14,,,read,,,,1,,,0,,,,,
169815,God's Secretaries : The Making of the King James Bible,Adam Nicolson,"Nicolson, Adam",,"=""0060838736""","=""9780060838737""",4,3.77,Harper Perennial,Paperback,281,2005,2003,,2019/12/06,,,read,,,,1,,,0,,,,,
23490954,"The Conquering Dark (Crown & Key, #3)",Clay Griffith,"Griffith, Clay",Susan Griffith,"=""0345540506""","=""9780345540508""",4,3.94,Del Rey,Mass Market Paperback,338,2015,2015,2015/08/19,2015/08/21,,,read,,,,2,,,0,,,,,
23308133,"The Undying Legion (Crown & Key, #2)",Clay Griffith,"Griffith, Clay",Susan Griffith,"=""0345540492""","=""9780345540492""",0,3.81,Del Rey,ebook,336,2015,2015,2015/08/16,2015/08/17,,,read,,,,2,,,0,,,,,
22926502,"The Shadow Revolution (Crown & Key, #1)",Clay Griffith,"Griffith, Clay",Susan Griffith,"=""0345539508""","=""9780345539502""",4,3.51,Del Rey,Mass Market Paperback,300,2015,2015,2015/08/11,2015/08/12,,,read,,,,2,,,0,,,,,
37545347,The Five: The Lives of Jack the Ripper's Women,Hallie Rubenhold,"Rubenhold, Hallie",,"=""""","=""""",4,4.11,Houghton Mifflin Harcourt,Kindle Edition,336,2019,2019,,2019/12/06,,,read,,,,1,,,0,,,,,
44025141,The Lady and the Highwayman (The Dread Penny Society #1),Sarah M. Eden,"Eden, Sarah M.",,"=""1629726052""","=""9781629726052""",4,3.93,Shadow Mountain,Paperback,352,2019,2019,,2019/11/30,,,read,,,,1,,,0,,,,,
25942167,"The Last Necromancer (The Ministry of Curiosities, #1)",C.J. Archer,"Archer, C.J.",,"=""1515084388""","=""9781515084389""",4,3.83,C.J. Archer,Paperback,268,2015,2015,2017/03/06,2017/03/06,,,read,,,,2,,,0,,,,,
19086645,"Crazy: Vampire Love (Crazy Ella in Love, #1)",Eve Langlais,"Langlais, Eve",,"=""""","=""""",0,3.77,,Kindle Edition,124,2013,2010,,2019/11/30,,,read,,,,1,,,0,,,,,
39682023,"How to Marry a Werewolf (Claw & Courtship, #1)",Gail Carriger,"Carriger, Gail",,"=""1944751149""","=""9781944751142""",0,4.19,Gail Carriger,ebook,196,2018,2018,,2019/11/30,,,read,,,,1,,,0,,,,,
31287528,"Romancing the Werewolf (Supernatural Society, #2)",Gail Carriger,"Carriger, Gail",,"=""""","=""9781944751104""",0,4.16,,ebook,190,2017,2017,,2019/11/30,,,read,,,,1,,,0,,,,,
43663313,"The Sinister Mystery of the Mesmerizing Girl (The Extraordinary Adventures of the Athena Club, #3)",Theodora Goss,"Goss, Theodora",,"=""1534427872""","=""9781534427877""",4,4.04,Gallery / Saga Press,Hardcover,448,2019,2019,,2019/11/21,,,read,,,,1,,,0,,,,,
36373571,"European Travel for the Monstrous Gentlewoman (The Extraordinary Adventures of the Athena Club, #2)",Theodora Goss,"Goss, Theodora",,"=""1481466534""","=""9781481466530""",4,4.01,Gallery / Saga Press,Hardcover,720,2018,2018,,2018/08/26,,,read,,,,2,,,0,,,,,
34728925,"The Strange Case of the Alchemist's Daughter (The Extraordinary Adventures of the Athena Club, #1)",Theodora Goss,"Goss, Theodora",,"=""1534409637""","=""9781534409637""",5,3.82,Simon & Schuster Books for Young Readers,Paperback,402,2017,2017,,2018/08/26,,,read,,,,2,,,0,,,,,
13421072,"Here Be Sexist Vampires (Deep In Your Veins, #1)",Suzanne Wright,"Wright, Suzanne",,"=""""","=""""",3,4.05,Suzanne Wright,Kindle Edition,279,2012,2012,,2019/11/21,,,read,,,,1,,,0,,,,,
34017047,Lady Killers: Deadly Women Throughout History,Tori Telfer,"Telfer, Tori",,"=""0062433733""","=""9780062433732""",4,3.82,Harper Perennial,Paperback,336,2017,2017,,2019/11/21,,,read,,,,2,,,0,,,,,
34101725,God: A Human History,Reza Aslan,"Aslan, Reza",,"=""""","=""""",3,4.00,Random House,Kindle Edition,321,2017,2017,,2019/11/12,,,read,,,,1,,,0,,,,,
17930727,"Kissed by Ice (Sunwalker Saga, #5)",Shéa MacLeod,"MacLeod, Shéa",,"=""""","=""""",0,4.10,Sunwalker Press,Kindle Edition,246,2014,2014,,2019/11/12,,,read,,,,1,,,0,,,,,
17930719,Kissed by Moonlight (Sunwalker Saga #4),Shéa MacLeod,"MacLeod, Shéa",,"=""""","=""""",0,4.05,Sunwalker Press,Kindle Edition,204,2013,2013,,2019/11/12,,,read,,,,1,,,0,,,,,
13269837,Kissed by Smoke (Sunwalker Saga #3),Shéa MacLeod,"MacLeod, Shéa",,"=""""","=""""",0,3.91,,Kindle Edition,243,2011,2011,,2019/11/12,,,read,,,,1,,,0,,,,,
12397718,Kissed by Fire (Sunwalker Saga #2),Shéa MacLeod,"MacLeod, Shéa",,"=""""","=""""",0,3.93,,Kindle Edition,237,2011,2011,2014/09/20,2014/09/23,,,read,,,,2,,,0,,,,,
2366222,"Every Which Way But Dead (The Hollows, #3)",Kim Harrison,"Harrison, Kim",,"=""0061567329""","=""9780061567322""",4,4.28,Harper Voyager,Hardcover,448,2008,2005,2014/03/07,2010/07/07,,,read,,,,1,,,0,,,,,
29146278,Kissed by Blood (Sunwalker Saga #0),Shéa MacLeod,"MacLeod, Shéa",,"=""""","=""""",0,4.08,Sunwalker Press,Kindle Edition,202,2016,,,2019/11/06,,,read,,,,1,,,0,,,,,
18976168,Kissed by Darkness (Sunwalker Saga #1),Shéa MacLeod,"MacLeod, Shéa",,"=""""","=""""",3,3.72,Sunwalker Press,Kindle Edition,242,2011,2011,2014/09/17,2014/09/17,,,read,,,,2,,,0,,,,,
25695756,"Stiletto (The Checquy Files, #2)",Daniel O'Malley,"O'Malley, Daniel",,"=""0316228044""","=""9780316228046""",0,4.14,"Little, Brown, and Company",Hardcover,583,2016,2016,,2019/11/06,,,read,,,,1,,,0,,,,,
34523174,"Into the Drowning Deep (Rolling in the Deep, #1)",Mira Grant,"Grant, Mira",,"=""0316379409""","=""9780316379403""",4,3.99,Orbit,Hardcover,440,2017,2017,,2019/11/03,,,read,,,,1,,,0,,,,,
10836728,"The Rook (The Checquy Files, #1)",Daniel O'Malley,"O'Malley, Daniel",,"=""0316098795""","=""9780316098793""",4,4.10,"Little, Brown and Company",Hardcover,496,2012,2012,,2019/11/03,,,read,,,,1,,,0,,,,,
36722975,Evolutions: Fifteen Myths That Explain Our World,Oren Harman,"Harman, Oren",,"=""0374150702""","=""9780374150709""",4,3.46,"Farrar, Straus and Giroux",Hardcover,243,2018,2018,,2019/10/27,,,read,,,,1,,,0,,,,,
45260494,Nimona,Noelle Stevenson,"Stevenson, Noelle",,"=""""","=""""",4,4.15,,Audible Audio,,2016,2015,,2019/07/24,,,read,,,,1,,,0,,,,,
40914165,The Book Woman of Troublesome Creek,Kim Michele Richardson,"Richardson, Kim Michele",,"=""""","=""""",4,4.23,Sourcebooks Landmark,Paperback,309,2019,2019,,2019/10/25,,,read,,,,2,,,0,,,,,
36510437,"The Art of Theft (Lady Sherlock, #4)",Sherry Thomas,"Thomas, Sherry",,"=""0451492471""","=""9780451492470""",0,4.09,Berkley,Paperback,297,2019,2019,,2019/10/24,,,read,,,,1,,,0,,,,,
36342330,"The Hollow of Fear (Lady Sherlock, #3)",Sherry Thomas,"Thomas, Sherry",,"=""0425281426""","=""9780425281420""",4,4.23,Berkley,Paperback,329,2018,2018,,2019/10/24,,,read,,,,1,,,0,,,,,
33835806,"A Conspiracy in Belgravia (Lady Sherlock, #2)",Sherry Thomas,"Thomas, Sherry",,"=""""","=""""",4,4.10,Penguin Group (USA) LLC,Kindle Edition,336,2017,2017,,2017/10/16,,,read,,,,2,,,0,,,,,
