"Product ID","ASIN","Book URL","Title","Author","Narrated By","Summary","Description","Duration","Ave. Rating","Rating Count","Release Date","Purchase Date","Publisher","Genre","sub_genre","Short Title","Copyright","Author URL","Download URL","File name","Key","Series URL","Series Name","Series Sequence","Link Error","Abridged","Book Language","BOOK_ELEM_IGNORED","BOOK_ELEM_PDF_URL","BOOK_ELEM_IMAGE_URL","BOOK_ELEM_DIR_PATH","BOOK_ELEM_REGION","BOOK_ELEM_CHAPTERS","BOOK_ELEM_LOCKED","BOOK_ELEM_AYCE"
"BK_TANT_002743","B009W7WYN8","https://www.audible.com/pd/B009W7WYN8","Phantom Shadows - Immortal Guardians, Book 3","Dianne Duvall","Kirsten Potter","<p>Dr. Melanie Lipton is no stranger to the supernatural. She knows immortals better than they know themselves, right down to their stubborn little genes. So although a handsome rogue immortal seems suspicious to her colleagues, Sebastien Newcombe intrigues Melanie. His history is checkered, his scars are impressive, and his ideas are daring. But it's not his ideas that have Melanie fighting off surges of desire.... </p> <p>Bastien is used to being the bad guy. In fact, he can't remember the last time he had an ally he could trust. But Melanie is different - and under her calm, professional exterior he senses a passion beyond anything in his centuries of experience. Giving in to temptation is out of the question - he can't put her in danger. But she isn't asking him....</p>","Dr. Melanie Lipton is no stranger to the supernatural. She knows immortals better than they know themselves, right down to their stubborn little genes....","11:36:00","4.690078328981723","3830","2012-10-29","2012-10-29","Tantor Audio","Romance:Action & Adventure","","Phantom Shadows","","https://www.audible.com/author/Dianne+Duvall/B0046IHUO6","","Phantom Shadows","","https://www.audible.com/series/Immortal-Guardians-Audiobook/B00761ABN2","Immortal Guardians","3","","false","english","","","https://m.media-amazon.com/images/I/518FmREzvtL._SL500_.jpg","","US","","","false"
"BK_ADBL_012979","B00E7T9NVC","https://www.audible.com/pd/B00E7T9NVC","PhiLOLZophy - Critical Thinking in Digestible Doses","Chrissy Stockton, Sarah Heuer","Theresa McCarthy","<p>A popular question in philosophy is ""How do I know I exist?"" That seems really boring, though. How about, ""How can I use logic to get over my ex?"" If you really love wisdom, you love it in all situations - you don't need to be spoon fed unsolved problems in philosophy, because you're already analyzing the <i>US Weekly</i> you’re reading or your kinda significant other. Sarah Heuer and Chrissy Stockton are writers living in Minneapolis who are determined to do something more interesting with their philosophy degrees than talk about dead white guys. <i>PhiLOLZophy: Critical Thinking in Digestible Doses</i> helps its listeners think critically about vodka, religion, and sex - proving that brains do have more fun.</p>","Sarah Heuer and Chrissy Stockton are writers living in Minneapolis who are determined to do something more interesting with their philosophy degrees than talk about dead white guys....","02:31:00","2.304075235109718","638","2013-08-13","2014-02-15","Audible Studios","Politics & Social Sciences:Social Sciences:Popular Culture","","PhiLOLZophy","","https://www.audible.com/author/Chrissy+Stockton/B00G6YOZFA","","PhiLOLZophy","","","","","","false","english","","","https://m.media-amazon.com/images/I/512uS45lyfL._SL500_.jpg","","US","","","false"
"OR_ORIG_000429","B082MQ5TDB","https://www.audible.com/pd/B082MQ5TDB","Phreaks","Matthew Derby","Ben McKenzie, Carrie Coon, Christian Slater, Justice Smith, Bree Klauser, full cast","<p>The year is 1970. Emma Gable, a blind teenager coming of age in a small industrial town in Western New York, is about as far from the seismic cultural transformations rocking campuses and city streets across America as a person can get. Emma escapes the chaos of her dysfunctional family by dialing up random numbers on the phone in her bedroom, just to see who'll answer.</p> <p>But when a fateful call connects her to a mysterious band of proto-hackers calling themselves ""Phone Phreaks"", the revolution comes home, changing Emma's life for good. Because, Bell Telephone, the world's biggest corporation, is not amused that a handful of teenagers suddenly have the power to seize control of its vast and lucrative network and bend it to their will.</p> <p>Bringing down the Phreaks is the corporate Goliath's number one priority, but for Bell Security agent Bill Connolly, the crusade becomes personal as he struggles to outwit and outmaneuver an adversary that seems always one step ahead of him.</p> <p><i>Phreaks </i>is the story of a fracturing family struggling to redefine itself as the world changes rapidly around it. Set at the dawn of the information age, its characters struggle with the same issues that define us today: privacy and surveillance, misuse of personal data, the ownership of ideas, our century-long obsession with the telephone, and the thirst for community that's driven us, since the dawn of time, to seek out new ways to ""reach out and touch someone"".</p> <p>Full voice cast includes: Ben McKenzie, Carrie Coon, Christian Slater, Justice Smith, Bree Klauser, Ashley Williams, Esau Pritchett, Arielle Goldman, Danny Mastrogiorgio, Alejandro Hernandez, Daniel Kim, Dave Ahdoot, Rachel Kenney, Chris Roberti, and Katie Hartman.</p> <p>Written by Matthew Derby.</p> <p>Directed by Shaina Feinberg.</p> <p>Executive produced by Morgan Jones.</p>","<p>The year is 1970. Emma Gable, a blind teenager coming of age in a small industrial town in Western New York, is about as far from the seismic cultural transformations rocking campuses and city streets across America as a person can get....</p>","05:10:00","4.237166793602437","6565","2020-08-04","2020-08-07","Audible Originals","Literature & Fiction:Historical Fiction","","Phreaks","","https://www.audible.com/author/Matthew+Derby/B00K6LUUL2","","Phreaks","","","","","","","english","","","https://m.media-amazon.com/images/I/51YHL3AY2rL._SL500_.jpg","","US","","","false"
"BK_ADBL_054133","B07Z5DLDK3","https://www.audible.com/pd/B07Z5DLDK3","Pile of Bones","Michael J. Sullivan","Tim Gerard Reynolds","<p>When a storm reveals a mysterious cave behind a waterfall, the young mystic’s apprentice and her wolf investigate. Inside, she discovers a secret place containing a pile of human bones and the young girl makes what could be a fatal mistake. </p> <p>In this Legends of the First Empire prequel, we witness the events that helped shape the woman who would one day become Suri the Mystic, the first Rhune Artist, and a hero to a generation.  </p>","<p>When a storm reveals a mysterious cave behind a waterfall, the young mystic’s apprentice and her wolf investigate. Inside, she discovers a secret place containing a pile of human bones and the young girl makes what could be a fatal mistake....</p>","01:45:00","4.154253753311746","3397","2020-01-07","2020-01-08","Audible Studios","Literature & Fiction:Anthologies & Short Stories:Short Stories","","Pile of Bones","","https://www.audible.com/author/Michael+J.+Sullivan/B002BOJ41O","","Pile of Bones","","https://www.audible.com/series/Legends-of-the-First-Empire-Audiobook/B06VV2HDTY","Legends of the First Empire","0.5","","false","english","","","https://m.media-amazon.com/images/I/51PeSdAY3xL._SL500_.jpg","","US","","","false"
"BK_TANT_006455","B01KTWLFLQ","https://www.audible.com/pd/B01KTWLFLQ","Pirate - Space Gypsy Chronicles, Book 1","Eve Langlais","Chandra Skyye","<p>Earth: a space pirate's dream when it comes to booty but not a good place to hide when bounty hunters come looking. Pulling up stakes means Rafe must leave his vintage trailer behind, but in the process he acquires a passenger, a mouthy female who seems to think she's calling the shots. She'll soon learn who's the captain. And it isn't <i>Annabelle</i>, his sassy ship. </p> <p>A true red-blooded male, Rafe does his best to teach Emma her place in the universe, but her human attitude gets in the way. So why doesn't he sell her when he gets the chance? Damned if he knows, but despite his motto of ""the universe revolves around me"", he finds himself putting his life in peril to save hers. But that doesn't mean he's letting her in on all his secrets. Some things a man has to carry alone, and some revelations a pirate will kill to keep. </p> <p>The universe might be out to get him, but he's not giving in without a fight. </p>","Earth: a space pirate's dream when it comes to booty but not a good place to hide when bounty hunters come looking. Pulling up stakes means Rafe must leave his vintage trailer behind....","07:27:00","4.046783625730995","171","2016-08-25","2017-03-20","Tantor Audio","Romance:Science Fiction","","Pirate","","https://www.audible.com/author/Eve+Langlais/B003TL84VY","","Pirate","","https://www.audible.com/series/Space-Gypsy-Chronicles-Audiobook/B01M9J6B56","Space Gypsy Chronicles","1","","false","english","","","https://m.media-amazon.com/images/I/61iLbFn-M8L._SL500_.jpg","","US","","","false"
"BK_HARL_000385","B002V1LD52","https://www.audible.com/pd/B002V1LD52","Playing with Fire","Gena Showalter","Jessica Almasy","Twenty-four-year-old barista Belle Jamison dreams of a better job and a decent love life - until a crazy scientist spikes her mocha latte! Suddenly, Belle can wield the four elements - earth, wind, fire, and water - with only a thought. Coffee too hot? No problem. Hair in need of a blow-dry? Done. <p>Gorgeous government agent Rome Masters has been sent to neutralize Belle. But he's not the only one after her. Together they must outrun the rogue agents on their trail and find a way to control her powers. There's just one problem: the sparks Belle and Rome generate are even hotter than the ones flying from her eyes. And with her future on the line, now is the worst possible time to fall in love!</p>","Twenty-four-year-old barista Belle Jamison dreams of a better job and a decent love life. Until a crazy scientist spikes her mocha latte....","12:30:00","4.1457286432160805","398","2009-11-01","2010-09-19","Harlequin Books S.A.","Romance:Contemporary","","Playing with Fire","","https://www.audible.com/author/Gena+Showalter/B001I9RQQ8","","Playing with Fire.1","","https://www.audible.com/series/Belle-Jamison-Audiobook/B009M8Y5LG","Belle Jamison","1","","false","english","","","https://m.media-amazon.com/images/I/51KYvcqxo2L._SL500_.jpg","","US","","","false"
"BK_RECO_003425","B002V1BWR6","https://www.audible.com/pd/B002V1BWR6","Playing with Fire - Silver Dragons, Book 1","Katie MacAlister","Barbara Rosenblat","Gabriel Tauhou, the leader of the silver dragons, can't take his eyes of May Northcott - not even when May, who has the unique talent of being able to hide in the shadows, has slipped from everyone else's sights. <p>May, however, has little time for Gabriel - not when she's hiding from the Otherworld law, hunting down a blackmailer, and trying to avoid a demon lord's demands. But her ability to withstand Gabriel's fire marks her as his mate, and he has no intention of letting her disappear into the darkness she seems to prefer.</p> <p>May is ordered to steal one of Gabriel's treasures - an immensely important relic of all dragonkin - and he must decide which to protect: his love or his dragons.</p>","Gabriel Tauhou, the leader of the silver dragons, can't take his eyes of May Northcott - not even when May, has slipped from everyone else's sights....","10:34:00","4.1055634807417976","701","2009-10-05","2010-09-19","Recorded Books","Literature & Fiction:Classics","","Playing with Fire","","https://www.audible.com/author/Katie+MacAlister/B001IGLPEA","","Playing with Fire","","https://www.audible.com/series/Silver-Dragons-Audiobook/B007FI3DM2","Silver Dragons","1","","false","english","","","https://m.media-amazon.com/images/I/51-8fitzZhL._SL500_.jpg","","US","","","false"
"BK_ADBL_050367","B07HHCBWGT","https://www.audible.com/pd/B07HHCBWGT","Playing with Monsters","Amelia Hutchins","Aiden Snow, Eva Amar","<p>My coven has remained hidden in the shadows for centuries.</p> <p>We’ve avoided the ‘real world’ altogether - hiding from monsters and other creatures we share this planet with.</p> <p>We found protection in the Colville National Forest, nestled in a town protected by magical barriers.</p> <p>Our powers are locked by an ancient curse, one meant to protect us from being found.</p> <p>Until now.</p> <p>The past has a way of repeating itself. A new game is beginning. No one is safe.</p> <p>He’s coming for me.</p> <p>He’s hunting.</p> <p>The monster we’ve run from for centuries has found us.</p> <p>How far will this deadly game go?</p> <p>How far will I be able to take it, or will he destroy me and everything I care about?</p> <p>Will the one thing I can’t live without be the key to destroying and undoing the past?</p> <p>Or will the past destroy me before I can save the people I love from what I’ve done?</p> <p>Warning: Intended for listeners 18 and older.</p> <p>About the hero: Chances are you may not fall instantly in love with him, that’s because I don’t write men you instantly love; you grow to love them. I don’t believe in instant love. I write flawed, raw, caveman-like assholes who eventually let you see their redeeming qualities. They are aggressive, assholes, and one step above a caveman when we meet them. You may not even like him by the time you finish this audiobook, but I promise you will love him by the end of this series. </p> <p>About the heroine: There is a chance that you might think she’s a bit naïve, or weak, but then again who starts out as a badass? </p> <p>Badasses are a product of growth and I am going to put her through hell, and you get to watch her come up swinging every time I knock her on her ass. That’s just how I do things. How she reacts to the set of circumstances she is put through may not be how you, as the listener, or I, as the author, would react to that same situation. Everyone reacts differently to circumstances and how Magdalena responds to her challenges is how I see her as a character and as a person. I don’t write love stories: I write fast-paced, knock you down, make you <i>sit on the edge of your seat wondering what happens next</i> books. If you’re looking for cookie-cutter romance, this isn’t for you. If you can’t handle the ride, unbuckle your seat belt and get out of the roller-coaster car now. If not, you’ve been warned. If nothing outlined above bothers you, carry on and enjoy the ride!</p>","<p>When everything is on the line, how far will you go to protect those you love? What if the cost of saving them is your soul? Would you pay it? I thought I was prepared for what was coming; that if I made sacrifices, I could win this game....</p>","15:18:00","4.503259452411995","1534","2018-09-25","2021-07-18","Audible Studios","Romance:Paranormal","","Playing with Monsters","","https://www.audible.com/author/Amelia+Hutchins/B00D5OASEG","","Playing with Monsters","","https://www.audible.com/series/Playing-with-Monsters-Audiobook/B07HJBW9DB","Playing with Monsters","1","","false","english","","","https://m.media-amazon.com/images/I/51+qAosPYJL._SL500_.jpg","","US","","","false"
"FR_BBCA_000767","B005H18DEM","https://www.audible.com/pd/B005H18DEM","Plugged: Excerpt","Eoin Colfer","John Keating","<p>Lincoln McEvoy has a problem. Well, really, he has several, but for this Irish ex-pat bouncer at a seedy, small-time casino, the fact that his girlfriend was just murdered in the parking lot is uppermost in his mind. That is, until lots of people around him start dying, and not of natural causes. Suddenly Linc's got half the New Jersey mob, dirty cops, and his man-crazy upstairs neighbor after him, and he still doesn't know what's going on. Bullets are flying, everybody's on the take and it all may be more than Linc's new hair plugs can handle. And Linc's got to find the guy who put in those hair plugs—or at least his body—and fast, or else he'll never get that voice out of his head. </p><p>Head-spinning plot twists, breakneck pacing, and some of the best banter this side of Elmore Leonard's Detroit will keep you on the edge of your seat and itching for more. </p><p><b>Be sure to check out the rest of <i>Plugged</i>, out September 1, 2011.</b></p>","Lincoln McEvoy has a problem. Well, really, he has several....","00:09:00","3.3545454545454545","110","2011-08-15","2011-08-21","Blackstone Audio, Inc.","Mystery, Thriller & Suspense:Mystery","","Plugged: Excerpt","","","","Plugged Excerpt","","","","","","false","english","","","https://m.media-amazon.com/images/I/51tXkdZ9a8L._SL500_.jpg","","US","","","false"
"BK_ADBL_019124","B00TFV51JU","https://www.audible.com/pd/B00TFV51JU","Pocket Apocalypse - InCryptid, Book 4","Seanan McGuire","Ray Porter","<p>Alexander Price has survived gorgons, basilisks, and his own family - no small feat considering that his family includes two telepaths, a reanimated corpse, and a colony of talking, pantheistic mice. Still, he's starting to feel like he's got the hang of things - at least until his girlfriend, Shelby Tanner, shows up asking pointed questions about werewolves and the state of his passport. From there it's just a hop, a skip, and a jump to Australia, a continent filled with new challenges, new dangers, and yes, rival cryptozoologists who don't like their ""visiting expert"" very much. </p> <p>Australia is a cryptozoologist's dream, filled with unique species and unique challenges. Unfortunately it's also filled with Shelby's family, who aren't delighted by the length of her stay in America. And then there are the werewolves to consider: infected killing machines who would like nothing more than to claim the continent as their own. The continent which currently includes Alex. </p> <p>Survival is hard enough when you're on familiar ground. Alex Price is very far from home, but there's one thing he knows for sure: he's not going down without a fight. </p>","Alexander Price has survived gorgons, basilisks, and his own family....","10:39:00","4.577114427860696","804","2015-03-03","2015-03-03","Audible Studios","Literature & Fiction:Action & Adventure","","Pocket Apocalypse","","https://www.audible.com/author/Seanan+McGuire/B002R1LJIW","","Pocket Apocalypse","","https://www.audible.com/series/InCryptid-Audiobook/B00BL8ITNU","InCryptid","4","","false","english","","","https://m.media-amazon.com/images/I/51XLlHmoFiL._SL500_.jpg","","US","","","false"
"BK_SANS_006128","B009G84QIO","https://www.audible.com/pd/B009G84QIO","Poison Princess - Arcana Chronicles, Book 1","Kresley Cole","Emma Galvin, Keith Nobbs","<p><b>22 Arcana cards. 22 young assassins. May the best hand live. Introducing The Arcana Chronicles from number one <i>New York Times </i>best-selling author Kresley Cole. </b></p> <p><b>She could save the world - or destroy it. </b></p> <p></p> <p>Sixteen-year-old Evangeline 'Evie' Greene leads a charmed life, until she begins experiencing horrifying hallucinations. When an apocalyptic event decimates her Louisiana hometown, Evie realizes her hallucinations were actually visions of the future - and they're still happening. Fighting for her life and desperate for answers, she must turn to her wrong-side-of-the-bayou classmate: Jack Deveaux. </p> <p><b>But she can't do either alone. </b></p> <p>With his mile-long rap sheet, wicked grin, and bad attitude, Jack is like no boy Evie has ever known. Even though he once scorned her and everything she represented, he agrees to protect Evie on her quest. She knows she can't totally depend on Jack. If he ever cast that wicked grin her way, could she possibly resist him?</p> <p><b>Who can Evie trust? </b></p> <p>As Jack and Evie race to find the source of her visions, they meet others who have gotten the same call. An ancient prophesy is being played out, and Evie is not the only one with special powers. A group of twenty-two teens has been chosen to reenact the ultimate battle between good and evil. But ii's not always clear who is on which side....</p>","Sixteen-year-old Evangeline 'Evie' Greene leads a charmed life, until she begins experiencing horrifying hallucinations....","12:36:00","4.512783579402233","2777","2012-10-02","2012-10-23","Simon & Schuster Audio","Teen & Young Adult:Literature & Fiction:Difficult Situations:Depression & Mental Health:Emotions & Feelings","","Poison Princess","","https://www.audible.com/author/Kresley+Cole/B001I9Q6P0","","Poison Princess","","https://www.audible.com/series/Arcana-Chronicles-Audiobook/B00RW9Q506","Arcana Chronicles","1","","false","english","","","https://m.media-amazon.com/images/I/51Pw6tfmVwL._SL500_.jpg","","US","","","false"
"BK_ADBL_019566","B00KY3YYZK","https://www.audible.com/pd/B00KY3YYZK","Poison Promise - Elemental Assassin, Book 11","Jennifer Estep","Lauren Fortgang","<p>In book eleven of her <i>New York Times</i> best-selling Elemental Assassin series, author Jennifer Estep continues ""one of the best urban fantasy series going on the market"" (Fresh Fiction). </p> <p>Gin Blanco is hard-nosed, sexy, and lethal. Nicknamed ""The Spider,"" she's a stone elemental assassin who brings her unique mix of magic and tact to every assignment, no matter the target. </p> <p>There's a new drug on the streets of Ashland, and its name ""Burn"" sums up the potent effect it has on its users. When one of her restaurant employees is threatened by dealers of the drug, Gin steps in to set things straight…</p>","Gin Blanco is hard-nosed, sexy, and lethal. Nicknamed ""The Spider,"" she's a stone elemental assassin who brings her unique mix of magic and tact to every assignment....","11:04:00","4.567951318458418","986","2014-07-22","2014-11-26","Audible Studios","Romance:Fantasy","","Poison Promise","","https://www.audible.com/author/Jennifer+Estep/B001IQXFDO","","Poison Promise","","https://www.audible.com/series/Elemental-Assassin-Audiobook/B0070YCYXA","Elemental Assassin","11","","false","english","","","https://m.media-amazon.com/images/I/61gLT2TCZ3L._SL500_.jpg","","US","","","false"
"BK_ADBL_000629","B002V1BG4K","https://www.audible.com/pd/B002V1BG4K","Poison Sleep - A Marla Mason Novel","T. A. Pratt","Jessica Almasy","Someone wants Marla Mason dead. Usually that's not news. As chief sorcerer of Felport, someone always wants her dead. But this time she's the target of a renegade assassin who specializes in killing his victims over days, months, or even years. Not to mention a mysterious knife-wielding killer in black who pops up in the most unexpected places.<p>To make matters worse, an inmate has broken out of the Blackwing Institute for criminally insane sorcerers - a troubled psychic who can literally reweave the fabric of reality to match her own traumatic past.</p><p>With her wisecracking partner Rondeau reluctantly in tow, Marla teams up with a ""love-talker"" whose dangerous erotic spells not even she can resist.</p><p>Together they're searching the rapidly transforming streets of Felport for a woman who's become the Typhoid Mary of nightmares, infecting everything - and everyone - she touches with a chaos worse than death itself.</p><p></p><b>BONUS AUDIO: Includes an exclusive introduction written and read by author T.A. Pratt.</b><p></p>","Someone wants Marla Mason dead. Usually that's not news. As chief sorcerer of Felport, someone always wants her dead. But this time she's the target of a renegade assassin....","09:41:00","4.252136752136752","234","2009-02-10","2010-09-19","Audible Studios","Literature & Fiction:Classics","","Poison Sleep","","","","Poison Sleep","","https://www.audible.com/series/Marla-Mason-Audiobook/B0080JBRIM","Marla Mason","2","","false","english","","","https://m.media-amazon.com/images/I/51jzik4hxlL._SL500_.jpg","","US","","","false"
"BK_ACX0_025671","B00P899YCI","https://www.audible.com/pd/B00P899YCI","Preternatural Affairs, Books 1-3 - Witch Hunt, Silver Bullet, and Hotter Than Helltown","SM Reine","Jeffrey Kafer","<p><i>This urban fantasy set contains the first three books of the Preternatural Affairs series: </i>Witch Hunt<i>, </i>Silver Bullet<i>, and </i>Hotter Than Helltown<i>.</i> </p> <p>My name's Cesar Hawke. I'm a witch working for a division of the government you've never heard about. </p> <p>The world's not what everyone thinks it is - unless you think that our world's a pawn in a game of chess between Heaven and Hell, and riddled with as much magic and wonder as it is with evil. </p> <p>In that case, the world is exactly what you think. </p> <p>My place of employment - the Office of Preternatural Affairs - takes a modern approach to an ages-old problem. It used to be that inquisitors would burn demons and the people in league with them. Now we get warrants, perform arrests, put the suspects on trial, and send guilty parties back to the Hell from whence they came with the travel forms filled out in triplicate. </p> <p>This stuff I do with the OPA, it saves lives on most days. </p> <p>Most days, I said. </p>","My name's Cesar Hawke. I'm a witch working for a division of the government you've never heard about....","16:06:00","4.0982367758186395","397","2014-11-05","2015-10-25","Red Iris Books","Mystery, Thriller & Suspense:Thriller & Suspense:Suspense","","Preternatural Affairs, Books 1-3","","https://www.audible.com/author/SM+Reine/B004Y577GM","","Preternatural Affairs, Books 1-3","","https://www.audible.com/series/Preternatural-Affairs-Audiobook/B00MMQ7EV8","Preternatural Affairs","1-3","","false","english","","","https://m.media-amazon.com/images/I/61almoCzUfL._SL500_.jpg","","US","","","false"
"BK_ACX0_076994","B01MY4XFKD","https://www.audible.com/pd/B01MY4XFKD","Preternatural Affairs, Books 4-7 - Shadow Burns, Deadly Wrong, Ashes and Arsenic, and Once Darkness Falls","SM Reine","Jeffrey Kafer","<p>Volume two of the Preternatural Affairs series. </p> <p>This boxed set contains <i>Shadow Burns</i>, <i>Deadly Wrong</i>, <i>Ashes and Arsenic</i>, and <i>Once Darkness Falls</i>. </p>","Volume two of the Preternatural Affairs series....","18:50:00","4.54054054054054","111","2017-01-05","2017-07-18","Red Iris Books","Mystery, Thriller & Suspense:Thriller & Suspense:Supernatural","","Preternatural Affairs, Books 4-7","","https://www.audible.com/author/SM+Reine/B004Y577GM","","Preternatural Affairs, Books 4-7","","https://www.audible.com/series/Preternatural-Affairs-Audiobook/B00MMQ7EV8","Preternatural Affairs","4-7","","false","english","","","https://m.media-amazon.com/images/I/619s5BEWj6L._SL500_.jpg","","US","","","false"
"BK_HARL_000353","B002UZHU3I","https://www.audible.com/pd/B002UZHU3I","Prey - Shifters, Book 4","Rachel Vincent","Jennifer Van Dyck","Sometimes playing cat and mouse is no game.... <p>""Play? <i>Right.</i></p> <p> ""My pride is under fire from all sides. My father's authority is in question and my lover is in exile - which means I haven't laid eyes on Marc's gorgeous face in months. And with a new mother and an I-know-everything teenager under my protection, I don't exactly have time to fantasize about ever seeing him again.</p> <p>""Then our long-awaited reunion is ruined by a vicious ambush by strays. Now our group is under attack, Marc is missing, and I will need every bit of skill and smarts to keep my family from being torn apart. Forever.""</p>","""My pride is under fire from all sides, my father's authority is in question and my lover is in exile. Which means I haven't laid eyes on Marc's gorgeous face in months....","12:33:00","4.431646932185146","929","2009-07-01","2010-09-19","Harlequin Books S.A.","Romance:Paranormal","","Prey","","https://www.audible.com/author/Rachel+Vincent/B00M99Y9FW","","Prey","","https://www.audible.com/series/Shifters-Audiobook/B006K1QFV6","Shifters","4","","false","english","","","https://m.media-amazon.com/images/I/51++X656XUL._SL500_.jpg","","US","","","false"
"BK_RELM_000056","B005ZIMJZG","https://www.audible.com/pd/B005ZIMJZG","Pride Mates","Jennifer Ashley","Traci Odom","<p>To most, they are animals—even when in human form. They are to be collared and kept on the fringes of society, scorned because they are feared, hated for their extraordinary powers. And attorney Kim Fraser has to go right into the heart of their lair. It’s her job to defend those in need. But there’s absolutely nothing defenseless about Liam Morrissey. His soft Irish lilt and feline grace can’t disguise his sheer strength. Nor can the silver chain at his throat, designed to control the aggression of his kind, completely reassure her that this man has been tamed. Yet when a feral shifter begins to stalk them both, Liam is the only one she trusts with her life. She’ll let him claim her—for her protection, for her pride, and for a passion that knows no bounds.</p>","To most, they are animals—even when in human form. They are to be collared and kept on the fringes of society, scorned because they are feared, hated for their extraordinary powers....","08:17:00","4.2759973839110526","1529","2011-10-26","2011-11-14","Audio Realms, Inc.","Literature & Fiction:Genre Fiction:Literary Fiction","","Pride Mates","","https://www.audible.com/author/Jennifer+Ashley/B001IOH208","","Pride Mates","","https://www.audible.com/series/Shifters-Unbound-Audiobook/B00AYHVYKY","Shifters Unbound","1","","false","english","","","https://m.media-amazon.com/images/I/51lCIPox0jL._SL500_.jpg","","US","","","false"
"BK_HARL_000804","B006P489BW","https://www.audible.com/pd/B006P489BW","Priestess of the Nile","Veronica Scott","Felicity Munroe","<p>Egypt, 1500 BC. Drawn to his abandoned temple on the banks of the Nile by an enchanting song, Sobek the Crocodile God is even more captivated by the sight of the singer herself. Appearing to her as a man, he learns she is Merys, a descendant of his last priestess. Though filled with lust, Sobek believes Merys deserves to be more than just his mistress. But the rules that govern the Egyptian pantheon forbid anything beyond a physical joining of a Great One and a human. </p> <p>Merys is attracted to the handsome stranger, who arouses passions in her that no man ever has. But with no dowry and no hope of ever leaving her village, she dares not dream of the future—or love. </p> <p>Sobek takes every opportunity to visit Merys, taxing his resolve to leave her pure. When he saves her life, their mutual desire must be sated. But can a love between a human and an immortal survive the ultimate test of the gods?</p>","Drawn to his abandoned temple on the banks of the Nile by an enchanting song, Sobek the Crocodile God is even more captivated by the sight of the singer herself....","02:29:00","4.133333333333334","75","2012-01-23","2013-09-17","Carina Press","Literature & Fiction:Historical Fiction","","Priestess of the Nile","","https://www.audible.com/author/Veronica+Scott/B006CUCJ92","","Priestess of the Nile","","https://www.audible.com/series/The-Gods-of-Egypt-Audiobook/B00FH733NM","The Gods of Egypt","1","","false","english","","","https://m.media-amazon.com/images/I/51ibbab2UwL._SL500_.jpg","","US","","","false"
"BK_TANT_002829","B00ARLGY8Y","https://www.audible.com/pd/B00ARLGY8Y","Primal Bonds - A Shifters Unbound Novel, Book 2","Jennifer Ashley","Cris Dukehart","<p>When a female Shifter comes to town seeking refuge, Feline Shifter Sean Morrissey claims the new arrival and finds a beautiful woman who looks him straight in the eye without fear, stirring the mating frenzy within him. </p> <p>To relocate to a new Shiftertown, half-Fae, half-Shifter Andrea Gray must accept a new mate. But Andrea's intense attraction to Sean is something shen ever expected - a perilous complication for a woman with a troubled past. </p>","When a female Shifter comes to town seeking refuge, Feline Shifter Sean Morrissey claims the new arrival and finds a beautiful woman wholooks him straight in the eye without fear....","09:54:00","4.433244916003536","1131","2013-01-07","2013-02-04","Tantor Audio","Mystery, Thriller & Suspense:Thriller & Suspense:Suspense","","Primal Bonds","","https://www.audible.com/author/Jennifer+Ashley/B001IOH208","","Primal Bonds","","https://www.audible.com/series/Shifters-Unbound-Audiobook/B00AYHVYKY","Shifters Unbound","2","","false","english","","","https://m.media-amazon.com/images/I/51jiMPCXdxL._SL500_.jpg","","US","","","false"
"BK_TANT_002395","B007AK55HG","https://www.audible.com/pd/B007AK55HG","Primal Law - Alpha Pack Series #1","J. D. Tyler","Kirsten Potter","<p>After a massacre decimates half his team and leaves him crippled, Jaxon Law must relearn how to fight-and battle the anger and guilt threatening to overwhelm him. But when he rescues a beautiful woman who awakens his primal instincts, Jax is unprepared for the dangers that lie ahead. </p> <p>On the run from her employer, brilliant lab assistant Kira Locke has evidence that leads the Alpha Pack on a hunt for someone targeting human civilians with Psy abilities. And as Jax and Kira circle both the killer and each other, Jax will have to decide if the deep connection he feels with Kira is worth breaking the ultimate shifter rule-because bonding with Kira means putting his abilities at risk, and they might be the only tools he has to keep his mate alive.</p>","After a massacre decimates half his team and leaves him crippled, Jaxon Law must relearn how to fight-and battle the anger and guilt threatening to overwhelm him.....","09:46:00","4.211926605504587","2180","2012-02-27","2013-03-24","Tantor Audio","Literature & Fiction:Classics","","Primal Law","","https://www.audible.com/author/J.+D.+Tyler/B004XSWHY2","","Primal Law","","https://www.audible.com/series/Alpha-Pack-Audiobook/B00AMPJ1H6","Alpha Pack","1","","false","english","","","https://m.media-amazon.com/images/I/51DT3H65IdL._SL500_.jpg","","US","","","false"
